,highschool,student_ablity
135,highschool_487,-0.2505592517138477
136,highschool_106,1.1334722985815273
137,highschool_680,-1.9764261389761681
138,highschool_268,-0.28757360986761554
139,highschool_595,-0.12297676647646025
140,highschool_053,-0.2194165324745173
141,highschool_263,1.0054025585683342
142,highschool_871,0.3364292364886344
143,highschool_720,-0.3996220247791982
144,highschool_873,-0.3445978786547354
145,highschool_839,-1.7887242593130104
146,highschool_979,-1.2598556356894348
147,highschool_089,1.1571639921986254
148,highschool_324,-0.18896286584701377
149,highschool_877,-1.2764597434574345
150,highschool_905,-0.7022381912911633
151,highschool_452,-0.12922185741900213
152,highschool_721,-1.3384133941882468
153,highschool_191,2.481780661298125
154,highschool_528,-0.11718138346362782
155,highschool_653,-1.3326089366709053
156,highschool_713,-0.2481954065238306
157,highschool_289,1.1168754813876232
158,highschool_129,1.3499774791502153
159,highschool_861,-1.7816736807464257
160,highschool_121,0.20668338730895097
161,highschool_341,-0.7257478779738621
162,highschool_404,-0.3978252146794458
163,highschool_347,-0.35596508442092073
164,highschool_760,-0.15509984436660784
165,highschool_827,0.13646640382566125
166,highschool_517,1.1766825688792906
167,highschool_479,-0.5593893190285787
168,highschool_668,-0.6307461130755622
169,highschool_801,-0.23228572009044718
170,highschool_981,-2.1070794982761343
171,highschool_370,-0.284511372319721
172,highschool_613,-0.9654808539881194
173,highschool_458,0.14523905663348785
174,highschool_646,-1.551623867983325
175,highschool_885,0.03252353832353775
176,highschool_895,-0.5425450761426179
177,highschool_182,-0.6585739969002983
178,highschool_090,1.0103693444833817
179,highschool_212,1.226538779834016
180,highschool_862,-0.871599083753324
181,highschool_695,-1.1957722753490851
182,highschool_944,-1.6076870210736693
183,highschool_136,-0.3251698816041859
184,highschool_906,-1.675535166334748
185,highschool_921,-1.400455860526305
186,highschool_271,1.1694304597271723
187,highschool_830,-0.12250821477289914
188,highschool_171,0.7605654809641605
189,highschool_850,0.2171813184365125
190,highschool_949,-1.3576861765482917
191,highschool_066,2.1782090713522075
192,highschool_094,2.0507782386660867
193,highschool_901,-1.1462739908169561
194,highschool_048,1.2833121311525928
195,highschool_156,0.5608086098716292
196,highschool_891,-0.36471632280828925
197,highschool_789,0.27270143452118556
198,highschool_239,1.091377870803427
199,highschool_294,1.2865173285807787
200,highschool_472,-0.5726700856835493
201,highschool_855,-1.611381940761281
202,highschool_266,0.3565367734405726
203,highschool_549,-1.3553945648307641
204,highschool_231,-0.29565686129771035
205,highschool_752,-0.2568374188501948
206,highschool_033,1.1549651612702734
207,highschool_151,0.15794477653236794
208,highschool_714,0.451625263324379
209,highschool_920,0.13839189033493965
210,highschool_197,-0.30279810111921857
211,highschool_003,1.6821926348987994
212,highschool_327,1.5175411838784072
213,highschool_738,-0.07496217715109103
214,highschool_376,-0.37055761685074645
215,highschool_472,-0.33972527857463697
216,highschool_898,-1.838785993035928
217,highschool_679,-0.22719252402210852
218,highschool_280,0.5739415934941827
219,highschool_253,1.2181548763918262
220,highschool_640,0.2687064322010943
221,highschool_907,-0.6597437262622889
222,highschool_694,-0.11523444964918012
223,highschool_874,-0.5397811791841515
224,highschool_367,0.03503032568194188
225,highschool_829,-1.9665078294063234
226,highschool_094,1.9275109677005342
227,highschool_189,-0.0749038088206921
228,highschool_217,0.46457245480653975
229,highschool_045,0.3840774584168273
230,highschool_393,-0.01601704593052602
231,highschool_438,0.5224752835775915
232,highschool_940,-1.4443905646981674
233,highschool_407,-0.2608361788843567
234,highschool_704,-0.618242029416548
235,highschool_472,-0.44045852853258627
236,highschool_308,-0.4882392401113298
237,highschool_172,1.107099144503933
238,highschool_205,1.3457001825573842
239,highschool_897,0.07440427514995561
240,highschool_921,-1.519711584708832
241,highschool_491,0.3887900327750717
242,highschool_348,0.464380556822801
243,highschool_404,0.5092859143246852
244,highschool_966,-1.5328408006299516
245,highschool_585,-0.23146332506657455
246,highschool_400,0.46117849984346965
247,highschool_552,-0.6361877451903292
248,highschool_633,-0.41421833213853876
249,highschool_320,1.1734362894457082
250,highschool_411,0.08459039698145498
251,highschool_912,-1.0723410173041448
252,highschool_152,0.5522385385315657
253,highschool_729,0.008442052873697762
254,highschool_800,-0.08374106360167465
255,highschool_981,-2.1151998241837626
256,highschool_363,0.1854706473242792
257,highschool_266,0.9191498435424355
258,highschool_841,-0.43026590002338516
259,highschool_293,1.1139451124864221
260,highschool_098,-0.1332534015929868
261,highschool_917,-2.2597882500409
262,highschool_585,-0.37955837799093756
263,highschool_792,-1.627212175492176
264,highschool_715,1.8402701858797674
265,highschool_278,-0.6669934342661524
266,highschool_344,0.3989678660056696
267,highschool_225,0.6337467017703083
268,highschool_207,1.1081304710989537
269,highschool_688,-0.42459321333144845
270,highschool_479,-0.7951771286129498
271,highschool_577,-0.6943582372694392
272,highschool_094,0.26803157927959953
273,highschool_141,0.475033300714268
274,highschool_534,-0.6074197313550098
275,highschool_789,-0.7386241117234068
276,highschool_740,-0.1615960169235274
277,highschool_086,0.9879012569223554
278,highschool_747,0.33974475842718677
279,highschool_521,1.142178602166017
280,highschool_782,0.07366050335338913
281,highschool_234,-0.11400785863959578
282,highschool_109,-0.04836037769683403
283,highschool_337,0.4645976944172354
284,highschool_583,-0.40296351372969136
285,highschool_271,0.6197986021710962
286,highschool_247,1.7767137556184631
287,highschool_123,0.06279425905648776
288,highschool_827,-1.3225401739480072
289,highschool_361,0.685746334328911
290,highschool_588,-0.5907441437611993
291,highschool_395,0.21310224181627177
292,highschool_936,-0.8277750034905645
293,highschool_031,1.937702796772859
294,highschool_827,-1.006359325493555
295,highschool_473,0.43971340523062297
296,highschool_795,0.2526852034557125
297,highschool_907,-1.6609971129209329
298,highschool_000,2.2802067507280386
299,highschool_660,-0.3062819931739224
300,highschool_771,-0.5783071107185053
301,highschool_119,1.5098154533253678
302,highschool_519,0.2445578706887993
303,highschool_032,-0.009815008299182458
304,highschool_043,1.6566078787164642
305,highschool_522,-0.5372053655043528
306,highschool_295,0.2711796270714792
307,highschool_055,0.9307241925278431
308,highschool_557,-0.6961470207927982
309,highschool_520,1.0003442398450673
310,highschool_792,0.012661377888042854
311,highschool_854,-0.9847492752105117
312,highschool_670,-0.8788407050214188
313,highschool_819,-1.0139102726740858
314,highschool_265,0.8905763081188935
315,highschool_558,0.4724189737971124
316,highschool_522,-0.002310536814853703
317,highschool_758,-1.2732879677332325
318,highschool_413,-0.1959459168255067
319,highschool_823,0.5117572977382839
320,highschool_012,2.5066879301885487
321,highschool_235,-0.3883412514938624
322,highschool_146,1.3225398772234274
323,highschool_660,-1.0311753138665258
324,highschool_583,0.3652164202364548
325,highschool_841,-1.858595529565098
326,highschool_289,-1.879748327380809
327,highschool_941,-0.8950709382999127
328,highschool_093,1.250528243537123
329,highschool_922,-1.0525082209065317
330,highschool_043,1.460645311265866
331,highschool_544,-0.8328607021867919
332,highschool_579,-0.002757441655442044
333,highschool_912,-1.663362751468372
334,highschool_809,-1.011371049809725
335,highschool_017,2.5569820493226674
336,highschool_592,-0.1657035221795922
337,highschool_918,-1.0862431317101324
338,highschool_731,0.1525972502448059
339,highschool_767,-1.4315291526726006
340,highschool_268,1.0295316656045375
341,highschool_685,-0.7019106713759845
342,highschool_292,0.6929219530630969
343,highschool_193,-0.6490349492401761
344,highschool_539,1.0683622782510624
345,highschool_428,0.7406465597712051
346,highschool_770,-1.4426209320325403
347,highschool_055,0.7239342838089972
348,highschool_326,-0.5487958035097685
349,highschool_488,-0.45844770450411765
350,highschool_773,-0.6046689616158268
351,highschool_264,0.14162372646091761
352,highschool_792,-0.9367385159048095
353,highschool_799,-0.9733529829750057
354,highschool_667,-1.2335482508401143
355,highschool_326,-0.5100295846126067
356,highschool_528,1.0003385714755477
357,highschool_073,-0.16604756245326752
358,highschool_674,-0.8988197828827422
359,highschool_570,0.021322863080717167
360,highschool_209,0.8653428595225515
361,highschool_416,-0.40066561120393845
362,highschool_192,0.21259028365441854
363,highschool_946,-1.5964285561704263
364,highschool_607,-0.23306592477987814
365,highschool_446,0.7959654403154864
366,highschool_870,-0.15967494674507607
367,highschool_861,-0.18226620486768494
368,highschool_202,0.37575839570655595
369,highschool_014,1.8864655079099524
370,highschool_447,-0.11090033479182106
371,highschool_928,-0.8374946094339033
372,highschool_776,-0.9759883122082234
373,highschool_550,1.152661788977917
374,highschool_163,0.5271489574461116
375,highschool_819,-1.5665299754908053
376,highschool_567,0.35531636533812944
377,highschool_364,-0.15313988560530692
378,highschool_622,-1.4925309750321731
379,highschool_329,-0.19136097948794256
380,highschool_939,-1.1172313993829601
381,highschool_955,-1.3096442675828714
382,highschool_342,0.9799759237033598
383,highschool_030,0.8588438387078748
384,highschool_523,0.1406646650649535
385,highschool_812,0.6146290897630681
386,highschool_378,-0.088794770206817
387,highschool_995,-2.2628512679180184
388,highschool_352,0.9048156626279821
389,highschool_319,-0.2581785014849895
390,highschool_745,-0.3308771847621553
391,highschool_610,0.18713897688556677
392,highschool_257,1.1437271186704854
393,highschool_148,2.4459145572267578
394,highschool_210,0.4863456572725959
395,highschool_337,7.69436322539569e-05
396,highschool_245,0.37224547379969797
397,highschool_977,-2.4797216357197276
398,highschool_227,-0.1417279176892883
399,highschool_026,1.374613788181962
400,highschool_407,0.20092722631673177
401,highschool_611,-1.1384831233829102
402,highschool_989,-1.6299104563443663
403,highschool_833,-1.087732259412435
404,highschool_908,-0.9372419897020299
405,highschool_463,-0.5920520759921001
406,highschool_056,0.6542520128826348
407,highschool_607,-0.4206522110661952
408,highschool_124,1.5220618694953294
409,highschool_493,-0.3126763537391442
410,highschool_711,-0.10806939631377013
411,highschool_661,-0.12683531194792533
412,highschool_509,0.9283239351763147
413,highschool_738,-0.9440143224113611
414,highschool_787,-1.1579425092474094
415,highschool_032,0.6308843184949657
416,highschool_905,-0.6192766088870953
417,highschool_879,-0.9411348197250424
418,highschool_771,-0.5670916189520246
419,highschool_903,0.2844953238914437
420,highschool_229,0.7156919763716163
421,highschool_218,-0.5293565788833621
422,highschool_661,0.1954767105411473
423,highschool_421,-0.006624134100436463
424,highschool_170,1.3378061016108753
425,highschool_465,0.10729735119388022
426,highschool_537,1.1447993662202736
427,highschool_927,-1.782066384343983
428,highschool_001,1.6402543339261506
429,highschool_252,-0.18816294176914508
430,highschool_093,0.9800639838265731
431,highschool_225,0.22001112430275765
432,highschool_043,1.4821987716108476
433,highschool_116,1.9787955691187378
434,highschool_367,0.42912327920029203
435,highschool_619,-0.13599319662231338
436,highschool_436,0.3311747023281222
437,highschool_207,0.16918212940753802
438,highschool_925,-1.736844463472929
439,highschool_265,0.3277708473024686
440,highschool_615,-0.29455877204540487
441,highschool_068,1.3414226990355071
442,highschool_125,-0.5779726851907394
443,highschool_660,0.05668467535872234
444,highschool_961,-1.2467206346059405
445,highschool_984,-1.4654676593980371
446,highschool_475,-0.07557692018275675
447,highschool_260,0.41432485732543967
448,highschool_549,-0.2352104790343357
449,highschool_419,0.5038679866876358
450,highschool_704,0.21146041325443543
451,highschool_891,-1.5107600455123675
452,highschool_080,2.2112271339203944
453,highschool_498,0.9368722381559923
454,highschool_444,0.7136179639977919
455,highschool_770,-0.35723857419025495
456,highschool_237,0.2529828632119082
457,highschool_612,-0.029103609422844394
458,highschool_174,0.02994698431261478
459,highschool_203,1.7408530871705223
460,highschool_335,-0.07812136720312468
461,highschool_677,0.6720285258481633
462,highschool_637,-0.14814204497524042
463,highschool_479,0.16163427476057454
464,highschool_595,-0.752374002921262
465,highschool_174,1.1852407613137745
466,highschool_344,0.2925115252089091
467,highschool_541,1.183552486883204
468,highschool_201,0.8094059292847274
469,highschool_642,-0.6976161837863536
470,highschool_043,1.0082732565472994
471,highschool_074,1.3235525368891945
472,highschool_582,-0.9803143140958938
473,highschool_202,0.44128162708591534
474,highschool_401,-0.40095532738458234
475,highschool_225,0.331800636642631
476,highschool_870,0.5248453478462438
477,highschool_818,-0.3855532068148557
478,highschool_387,-0.438430422639526
479,highschool_571,-0.15482985082834277
480,highschool_720,-0.1839633996417382
481,highschool_209,1.0377793429327549
482,highschool_154,1.789329504132466
483,highschool_285,1.2302408305758743
484,highschool_022,0.9612962570688693
485,highschool_756,-0.5057167123579795
486,highschool_628,0.2971901536633444
487,highschool_407,0.9199466825473377
488,highschool_066,-0.33055788199304864
489,highschool_456,0.8364791468005595
490,highschool_405,0.028463005006838807
491,highschool_679,0.006937063068921638
492,highschool_713,-0.8989550522321165
493,highschool_177,0.9532203383063477
494,highschool_817,-0.10039956409940694
495,highschool_584,-0.8539755721091093
496,highschool_393,0.872986580545128
497,highschool_168,1.0915481299172287
498,highschool_165,1.0917563957468086
499,highschool_473,-0.15288695903934807
500,highschool_991,-0.697894271597198
501,highschool_288,0.41103907282068086
502,highschool_034,1.6717736298776642
503,highschool_001,1.9613703467976882
504,highschool_591,-0.005220604202108647
505,highschool_867,-1.2303815912757057
506,highschool_166,0.41395858079680786
507,highschool_510,0.21240595185702854
508,highschool_456,0.5205240200032386
509,highschool_831,-0.12086992395975747
510,highschool_783,-1.671177298948809
511,highschool_190,1.0231885862984054
512,highschool_229,0.9983005501985399
513,highschool_141,1.7440167966263633
514,highschool_320,-0.9792419143349035
515,highschool_883,-1.3091085408713785
516,highschool_837,-0.7499022997648427
517,highschool_720,-0.8385819543330717
518,highschool_735,-0.26684573751144036
519,highschool_746,-1.3644777069575993
520,highschool_241,1.9719193096175625
521,highschool_934,-0.5864214977023454
522,highschool_816,-0.46941471598586165
523,highschool_044,1.1116879732266722
524,highschool_264,1.2067706369456312
525,highschool_928,-1.1482030023933087
526,highschool_943,-1.4806388343617405
527,highschool_597,-0.7369313338407292
528,highschool_861,-0.8946368849720778
529,highschool_932,-1.2027228865942652
530,highschool_367,1.5779392314100456
531,highschool_484,0.582192276720716
532,highschool_915,-0.910085587336956
533,highschool_362,0.09776782826878617
534,highschool_853,-0.7745207832409349
535,highschool_993,-1.9998287245940847
536,highschool_100,0.8430410045015243
537,highschool_044,0.6591795243078298
538,highschool_226,0.6296161180075158
539,highschool_411,0.3338620200990713
540,highschool_454,1.3197983276771592
541,highschool_401,0.6353606718797623
542,highschool_055,2.4328627162247503
543,highschool_416,0.358836909966941
544,highschool_683,0.016634734550088126
545,highschool_491,-1.0394910985973422
546,highschool_520,-0.2981756842939983
547,highschool_337,0.4984532507772273
548,highschool_646,-0.5116099147087318
549,highschool_938,-0.6976490902354439
550,highschool_420,0.26695350585410244
551,highschool_985,-2.1725866266132714
552,highschool_303,1.2544875529325827
553,highschool_586,0.5579110902842657
554,highschool_996,-3.1095593343240533
555,highschool_447,1.5305323411023497
556,highschool_855,-0.46124723944287715
557,highschool_419,-0.29814657124519756
558,highschool_224,0.27158782553557503
559,highschool_007,2.1493279501866174
560,highschool_536,-0.07883784706830026
561,highschool_530,-0.9069592200478982
562,highschool_937,-1.932168386441489
563,highschool_089,0.6099333461455921
564,highschool_773,0.0495739865946465
565,highschool_858,-0.47331869046952013
566,highschool_584,-0.03910718737603353
567,highschool_815,-1.4234647418077897
568,highschool_833,-1.115472605833479
569,highschool_720,-1.5140874107250493
570,highschool_291,0.5712720474348428
571,highschool_328,0.5354613519895008
572,highschool_556,0.4220036878561273
573,highschool_472,0.4159942830104303
574,highschool_212,2.237489094244041
575,highschool_171,1.3470156818664623
576,highschool_065,1.7713896765318211
577,highschool_458,-1.1759058606099575
578,highschool_891,-0.9061548720465601
579,highschool_297,0.5856875982390979
580,highschool_635,0.4771394133431866
581,highschool_868,-1.0957120633141793
582,highschool_109,0.6789052000431159
583,highschool_250,-0.7382619053535614
584,highschool_815,-1.6665916545379746
585,highschool_773,1.0278884186552015
586,highschool_908,-0.9300916330355263
587,highschool_737,-1.7158921843264003
588,highschool_491,0.9092534425731849
589,highschool_345,0.7654539227448822
590,highschool_069,1.4316282822497972
591,highschool_858,-2.0932571477851543
592,highschool_240,0.3967124996645385
593,highschool_093,-0.018036853759288343
594,highschool_024,0.8857986332807483
595,highschool_693,-0.002022931595042042
596,highschool_715,0.38977419188844054
597,highschool_818,-0.05037132217109477
598,highschool_156,0.9606584414223805
599,highschool_574,0.5896044599067789
600,highschool_206,0.3904270903829023
601,highschool_445,-0.37211066895206624
602,highschool_530,1.2036795811864556
603,highschool_921,-0.06914741589665561
604,highschool_802,-0.8241953209205025
605,highschool_365,0.4231378807269374
606,highschool_472,-0.5535849438910659
607,highschool_340,1.021464059090421
608,highschool_139,0.19404545618879124
609,highschool_054,1.1345349050623106
610,highschool_368,0.5730004445021288
611,highschool_347,-0.3309063032745399
612,highschool_254,0.9660912948146682
613,highschool_950,-1.4603257818121986
614,highschool_478,-0.07882851708459504
615,highschool_357,-0.44142488151814935
616,highschool_647,-0.5669775995320794
617,highschool_907,-0.648261932304267
618,highschool_210,0.6381168687870599
619,highschool_728,-1.1882112582668793
620,highschool_197,0.6760541237564869
621,highschool_590,1.128106989665632
622,highschool_085,0.9042342465677539
623,highschool_634,-1.180201472616737
624,highschool_681,-0.2609015143733101
625,highschool_743,0.023381528849738646
626,highschool_136,1.6116921771614385
627,highschool_654,-0.5069883515758309
628,highschool_976,-0.2378209243284677
629,highschool_283,0.34605470076928774
630,highschool_675,-0.0785265630703499
631,highschool_421,0.008059565181556259
632,highschool_119,1.022539141080208
633,highschool_979,-1.4516027423699522
634,highschool_301,-0.8967510574717052
635,highschool_940,-1.661079630608748
636,highschool_829,-0.2162370703985881
637,highschool_071,0.3500112053705665
638,highschool_035,1.3713837110720153
639,highschool_432,-0.19101814625975208
640,highschool_890,-0.8007688592918839
641,highschool_400,-1.7075390922735028
642,highschool_070,-0.23223755529049953
643,highschool_563,1.1765555097698022
644,highschool_802,-0.39664767511753474
645,highschool_545,0.013263527940681736
646,highschool_865,-0.5817316998757589
647,highschool_917,-0.9049443270361227
648,highschool_159,0.2135856642708278
649,highschool_878,-1.5859135560970439
650,highschool_368,1.4495981812242804
651,highschool_968,-2.068175459325913
652,highschool_603,0.07959920987015573
653,highschool_174,-0.562861764789726
654,highschool_066,0.5250497812402125
655,highschool_490,-1.1183596593245673
656,highschool_624,0.3225939079036933
657,highschool_464,0.5965617867589832
658,highschool_703,-0.6192134399038703
659,highschool_082,0.9048205023084666
660,highschool_393,0.22471913074539115
661,highschool_058,-0.2899803933221521
662,highschool_616,0.036342742369026286
663,highschool_250,1.0539526012012985
664,highschool_490,-0.8960733833684185
665,highschool_904,-0.7105287916214036
666,highschool_248,0.5476635939529905
667,highschool_592,-0.30112880153866095
668,highschool_250,0.013992749261556508
669,highschool_111,1.212960000164314
670,highschool_914,-1.4058829997099296
671,highschool_258,0.652426619887188
672,highschool_315,0.6482559749683733
673,highschool_385,0.48624277089934514
674,highschool_977,-2.6437340044274493
675,highschool_975,-2.0954674492413985
676,highschool_376,0.38665063099752994
677,highschool_508,-0.5298874284938243
678,highschool_094,3.2884365673614315
679,highschool_849,-0.6804832949859552
680,highschool_798,-0.25831691240606536
681,highschool_195,0.9698382831415145
682,highschool_067,0.4375208122255193
683,highschool_616,0.8874836275414347
684,highschool_190,-0.253826643926901
685,highschool_873,-1.2951402204656708
686,highschool_604,-0.7282151649558324
687,highschool_191,1.1272397771278937
688,highschool_150,0.6335416775841608
689,highschool_622,0.35642583187323695
690,highschool_206,2.591617284964983
691,highschool_099,1.1275383323891632
692,highschool_865,0.31406190513818166
693,highschool_209,0.8840371597128865
694,highschool_550,-0.813707039508523
695,highschool_336,-0.5262039733686155
696,highschool_648,-1.1124824787507102
697,highschool_157,0.8340115744112453
698,highschool_201,0.5117997657523294
699,highschool_774,0.7920497732973381
700,highschool_263,0.5203278428196818
701,highschool_393,-0.4628236056439223
702,highschool_791,-2.2389493828678866
703,highschool_350,0.20981045250405203
704,highschool_654,-0.6325802123571004
705,highschool_377,-0.9141625072548445
706,highschool_620,-0.035233403598453575
707,highschool_695,0.9369552795250237
708,highschool_387,-0.006020840538859098
709,highschool_870,-0.7104756852834331
710,highschool_853,-1.4570712249339453
711,highschool_606,0.00024426054881210047
712,highschool_334,-0.20019403293733223
713,highschool_967,-2.8927855148116706
714,highschool_444,0.9006089789418443
715,highschool_861,-0.26893796944561693
716,highschool_012,2.210429802275283
717,highschool_491,0.8810488950904272
718,highschool_247,-0.03729135836306464
719,highschool_912,-1.738826190274214
720,highschool_737,-0.43404391080314625
721,highschool_776,0.1231437550297266
722,highschool_040,1.8062257964177983
723,highschool_504,0.16501203584977286
724,highschool_183,1.4394453979751805
725,highschool_891,-1.1783195796915948
726,highschool_791,-1.24363976563925
727,highschool_083,1.0692262933364287
728,highschool_988,-2.077227390574434
729,highschool_060,1.3654633019084987
730,highschool_190,1.1099791744457241
731,highschool_482,-0.35230639896700267
732,highschool_534,-0.7904657055334231
733,highschool_531,0.6523706435662187
734,highschool_404,0.9379067569871906
735,highschool_496,-0.4158105190978827
736,highschool_767,-0.5988070772711445
737,highschool_667,-1.012454807987401
738,highschool_811,-1.0392169233848036
739,highschool_121,0.921755641641736
740,highschool_472,-0.0057965667632821835
741,highschool_668,-0.9348728144270931
742,highschool_729,-0.5735102570647822
743,highschool_803,-1.4381335821098118
744,highschool_694,1.11792675814689
745,highschool_614,1.019118697917679
746,highschool_547,0.1029241378634155
747,highschool_661,-1.5200803719794387
748,highschool_481,0.5313492472739526
749,highschool_656,-0.8086874061603521
750,highschool_138,0.8424973630848748
751,highschool_952,-2.401730793004342
752,highschool_286,0.7397366970412755
753,highschool_677,0.06201723869833843
754,highschool_756,-0.9021606227149866
755,highschool_817,-0.38836152363062215
756,highschool_657,0.16619786300426517
757,highschool_853,-0.011744406330429662
758,highschool_304,-0.5206026507263838
759,highschool_460,1.293507663232432
760,highschool_369,0.3629880350630067
761,highschool_575,0.4041557592944193
762,highschool_814,-1.7967395710213017
763,highschool_743,-0.29802626948187977
764,highschool_318,-0.4549630399204444
765,highschool_863,-1.0931677754835871
766,highschool_312,-0.5102756140452691
767,highschool_615,-0.6367325104043774
768,highschool_308,0.03438528394312506
769,highschool_714,0.18608787891277456
770,highschool_636,-0.4275579388263548
771,highschool_570,-0.7834700826196532
772,highschool_981,-0.4304754815791409
773,highschool_774,-0.5394948684978931
774,highschool_510,-0.23335969362823739
775,highschool_938,-1.143087716241625
776,highschool_216,1.3023669390742614
777,highschool_827,-0.5225682435029012
778,highschool_730,-0.40521986853417286
779,highschool_853,-0.12253876515745592
780,highschool_981,-2.133497715183919
781,highschool_695,0.6315056047747595
782,highschool_952,-0.10621234470178693
783,highschool_603,0.29907904498667004
784,highschool_123,-0.04221636288292426
785,highschool_541,-0.17596711154986924
786,highschool_044,0.7952103496903062
787,highschool_579,-1.0717549024098865
788,highschool_271,0.83947376369991
789,highschool_574,-0.5786169673848064
790,highschool_826,-1.6955628193644356
791,highschool_211,-0.09984664768077563
792,highschool_998,-2.176692925875375
793,highschool_613,-0.818639255101158
794,highschool_683,-0.40078102913942987
795,highschool_569,-0.8340440834492305
796,highschool_782,0.40000287859821776
797,highschool_993,-2.1859421394315195
798,highschool_549,-0.22350907841959566
799,highschool_151,1.5261515589694508
800,highschool_026,0.849803539092877
801,highschool_219,1.4827383780713235
802,highschool_580,-0.5790373267184851
